ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
000970.SZ,20191030,8.9,0.9976,1.2985,1.57,38.1826,43.7574,2.0925,2.2764,2.3075,106520.0,106520.0,81834.6728,948028.0,948028.0
000821.SZ,20191030,6.97,1.6882,2.2965,1.83,26.0699,69.9919,1.3182,1.6682,1.7053,53823.528,45191.5213,33220.8083,375149.9902,314984.9035
000567.SZ,20191030,9.07,2.7389,3.7989,0.61,48.2072,29.4407,1.3609,17.1596,15.0242,64113.8926,21778.3026,15701.6227,581513.0059,197529.2046
002849.SZ,20191030,14.26,2.3667,2.3682,0.62,29.9583,26.9173,2.8529,2.3944,1.832,13240.705,6544.5163,6540.5013,188812.4533,93324.8024
002358.SZ,20191030,7.27,1.6175,2.9183,2.13,24.0285,,1.3495,2.5028,4.863,92975.6977,91042.453,50460.0468,675933.3223,661878.6333
300141.SZ,20191030,6.79,1.3394,2.1046,0.9,206.3357,166.1297,2.4312,2.2984,2.5228,25545.96,16555.2919,10535.7488,173457.0684,112410.432
600010.SH,20191030,1.42,0.5288,0.8103,1.69,19.4751,29.3075,1.2036,0.9634,0.9837,4558503.2648,3167721.1587,2067037.7111,6473074.636,4498164.0454
300560.SZ,20191030,16.14,2.991,3.0088,0.87,52.2286,52.2164,5.4665,5.5724,4.7912,18932.4,8036.55,7989.219,305568.936,129709.917
601208.SH,20191030,4.84,0.7021,0.9387,0.98,94.3187,59.8035,1.3066,1.8441,1.8159,62660.1,62660.1,46864.4628,303274.884,303274.884
002425.SZ,20191030,6.12,1.8645,2.8148,0.92,17.8983,16.8614,1.2224,6.6878,5.4633,81374.4432,81359.4432,53891.6723,498011.5924,497919.7924
600997.SH,20191030,5.26,0.8021,1.8541,1.91,6.1266,6.0369,0.7456,0.4082,0.4027,158779.9851,123464.0,53413.3335,835182.7216,649420.64
600419.SH,20191030,13.55,1.4022,2.6557,1.61,24.5781,22.003,2.7938,1.9195,1.7826,20711.4418,20711.4418,10935.3498,280640.0364,280640.0364
603758.SH,20191030,5.38,1.5975,2.125,1.83,,,1.0431,3.4909,4.3108,43879.7049,15079.888,11336.5898,236072.8124,81129.7974
000885.SZ,20191030,10.57,1.4745,4.3187,1.95,9.0074,7.4725,1.792,2.5871,2.2676,49638.1983,49638.1983,16947.4948,524675.756,524675.756
002400.SZ,20191030,2.95,5.7646,7.3096,1.62,27.66,34.7325,0.9706,0.4245,0.4213,174333.7128,167475.8205,132075.9434,514284.4528,494053.6705
600984.SH,20191030,10.55,1.52,2.3774,1.28,56.9819,20.8567,2.3272,3.921,2.9508,82779.3464,78611.5464,50261.7282,873322.1045,829351.8145
000988.SZ,20191030,19.37,1.4786,2.0168,0.61,68.674,39.7589,3.2003,3.722,3.8314,100550.2707,100517.6982,73694.4305,1947658.7435,1947027.8141
000969.SZ,20191030,6.58,0.6124,0.9631,1.26,,,1.5562,1.3358,1.3573,102600.8097,100076.0192,63639.3468,675113.3278,658500.2063
603585.SH,20191030,20.77,4.6952,4.6952,3.82,11.9787,11.4097,1.9686,2.2715,2.0478,18000.0,5400.0,5400.0,373860.0,112158.0
002821.SZ,20191030,123.62,1.7564,1.7564,0.81,66.7924,53.5798,10.0195,15.5906,12.0582,23140.9962,12239.6638,12239.6638,2860689.9502,1513067.239
000516.SZ,20191030,4.9,0.854,1.1705,2.98,4.4216,,1.8083,4.7359,10.7806,197104.9302,192900.164,140748.6601,965814.158,945210.8036
600746.SH,20191030,7.4,1.0747,2.4502,1.01,632.8167,,4.5159,4.7804,6.433,30642.1452,30466.0915,13362.6873,226751.8745,225449.0771
603773.SH,20191030,29.5,2.0169,2.5353,1.21,17.6566,75.2286,1.7292,3.9877,4.8038,9459.5556,6432.7305,5117.445,279056.8902,189765.5498
600590.SH,20191030,5.92,1.4621,2.5012,0.89,19.561,20.9812,1.2338,0.837,0.8306,86629.8784,83735.0885,48946.9367,512848.8801,495711.7239
300660.SZ,20191030,15.8,1.9559,2.7383,1.11,20.4361,18.1152,1.824,1.8212,1.7782,25922.68,6368.04,4548.6,409578.344,100615.032
000667.SZ,20191030,2.78,0.4119,0.496,0.63,27.5637,210.2997,0.9662,2.721,1.8039,246698.8633,244731.4632,203260.9955,685822.84,680353.4677
000948.SZ,20191030,10.83,10.3385,16.196,1.58,46.4344,98.4134,2.341,1.249,1.095,32058.7859,32045.1898,20455.528,347196.6513,347049.4055
002399.SZ,20191030,16.68,0.2842,1.2733,0.87,33.761,24.8667,3.0438,4.3206,4.501,124720.1704,124720.1704,27838.4925,2080332.4423,2080332.4423
002780.SZ,20191030,18.8,1.6598,2.1983,1.05,544.2281,670.5693,4.2895,6.5109,6.8313,14557.1324,10474.5468,7909.0593,273674.0891,196921.4798
000999.SZ,20191030,30.2,1.3474,3.7048,2.82,20.6433,12.9151,2.3801,2.2016,2.0862,97890.0,97839.5308,35582.5676,2956278.0,2954753.8302
002272.SZ,20191030,4.71,0.6106,0.7072,0.76,45.0408,152.3368,1.5715,3.0728,2.3153,43020.0,32465.8288,28029.675,202624.2,152914.0536
601668.SH,20191030,5.29,0.2902,0.6819,1.09,5.8074,5.4269,0.9111,0.1852,0.1667,4198126.5652,4114107.5044,1751037.9047,22208089.5299,21763628.6983
601163.SH,20191030,13.34,0.85,2.7533,1.64,22.0934,13.8396,1.086,1.4208,1.3548,80000.0,80000.0,24698.5553,1067200.0,1067200.0
600020.SH,20191030,4.23,0.479,1.2131,0.99,11.9008,8.3036,0.924,1.6458,1.455,224737.1832,224737.1832,88735.3659,950638.2849,950638.2849
600965.SH,20191030,7.82,0.2893,0.7678,0.54,39.916,36.3892,3.1687,4.404,4.346,81870.0955,81870.0955,30841.3996,640224.1468,640224.1468
600780.SH,20191030,3.4,0.2025,0.518,1.0,17.4046,13.2169,0.7299,0.6468,0.5822,114650.2523,114650.2523,44819.6136,389810.8578,389810.8578
600343.SH,20191030,9.16,0.4478,0.7966,0.52,253.8521,165.0515,2.659,3.0968,2.1066,63820.6348,63820.6348,35876.5744,584597.0148,584597.0148
002294.SZ,20191030,18.73,0.3779,1.1771,1.12,13.4354,19.1111,2.9937,4.2116,4.1855,104601.6,104586.93,33582.3168,1959187.968,1958913.1989
000014.SZ,20191030,9.05,1.285,1.9475,1.69,12.5029,13.7759,2.122,5.1,6.9488,20170.5187,20170.5187,13309.1796,182543.1942,182543.1942
002055.SZ,20191030,9.94,1.2913,2.0973,1.3,18.2671,21.5272,1.735,0.6397,0.6729,47969.4096,42958.3088,26449.8808,476815.9314,427005.5895
603586.SH,20191030,16.63,0.8082,0.8934,0.57,38.3504,21.1927,1.5896,2.4211,2.185,20373.87,9447.7814,8547.5083,338817.4581,157116.6047
603602.SH,20191030,20.93,5.4646,5.4646,1.01,73.7115,81.032,4.7617,5.6222,4.1361,15680.0,9291.8426,9291.8426,328182.4,194478.2656
600158.SH,20191030,9.8,0.8788,0.9168,0.53,98.5455,102.1432,4.8895,5.703,6.2026,84373.5373,65749.5392,63028.3673,826860.6655,644345.4842
002566.SZ,20191030,6.63,1.2417,1.5784,0.61,31.7636,30.7905,1.1482,2.2503,2.26,33095.16,22919.1535,18030.6899,219420.9108,151953.9877
000906.SZ,20191030,5.79,0.7017,1.4845,0.61,12.769,7.9283,1.6598,0.0617,0.0584,67465.7975,65486.5632,30953.8164,390626.9675,379167.2009
000768.SZ,20191030,14.9,0.3788,0.8402,0.81,73.9247,61.697,2.5228,1.2326,1.26,276864.5071,276862.8046,124819.8328,4125281.1558,4125255.7885
600436.SH,20191030,107.8,0.435,1.0463,0.44,56.9041,48.8255,10.3578,13.6457,11.7782,60331.721,60331.721,25084.3648,6503759.5238,6503759.5238
601788.SH,20191030,11.39,0.2732,0.6178,0.84,508.2793,43.9961,1.067,6.8095,5.0909,461078.7639,390669.8839,172742.3756,5251687.1208,4449729.9776
300509.SZ,20191030,10.2,2.5755,4.2003,1.0,53.9951,52.1327,3.8893,4.1791,3.4198,22800.0,12642.6,7752.0,232560.0,128954.52
002751.SZ,20191030,26.07,4.2757,4.7658,0.54,50.005,48.1046,3.8971,3.5857,3.2063,15460.0613,11803.6206,10589.6287,403043.7981,307720.389
600707.SH,20191030,4.38,1.3882,2.7942,2.26,257.5655,,0.797,8.1467,3.0191,358838.9732,128796.647,63986.3438,1571714.7026,564129.3139
600153.SH,20191030,8.84,0.4046,0.7478,1.47,5.3645,5.1546,0.911,0.0894,0.0856,283520.053,283520.053,153399.7154,2506317.2685,2506317.2685
300671.SZ,20191030,21.14,4.3277,4.8441,1.71,55.3576,100.9345,5.1733,6.0391,5.5956,14189.0,7861.7723,7023.6651,299955.46,166197.8664
000678.SZ,20191030,6.99,0.3349,0.6206,0.83,,,2.712,2.155,2.3159,45961.1797,45961.1797,24805.2667,321268.6461,321268.6461
002156.SZ,20191030,11.51,4.1104,8.2338,2.89,104.6099,,2.1836,1.8385,1.703,115370.4572,115350.4307,57584.0825,1327913.9624,1327683.4574
000062.SZ,20191030,14.1,0.2722,1.1492,0.6,21.511,22.5161,2.9283,1.2498,1.0916,104590.9322,104464.5006,24747.5781,1474732.144,1472949.4585
600189.SH,20191030,3.85,0.4653,0.7549,0.61,65.7475,33.8997,0.911,1.7847,1.6768,71687.4877,47700.9588,29404.6174,275996.8276,183648.6914
002929.SZ,20191030,26.49,1.2806,1.3893,0.97,28.4031,30.6341,2.1685,1.8095,1.7494,22074.6347,7660.1373,7060.6163,584757.0732,202917.0371
002489.SZ,20191030,3.48,0.73,1.4944,1.08,,20.9481,2.2634,1.7263,1.5791,217573.6503,187868.6453,91776.0537,757156.303,653782.8856
600255.SH,20191030,1.58,0.891,1.008,1.53,,,1.2953,0.557,0.7988,176959.3555,176959.3555,156407.59,279595.7817,279595.7817
002948.SZ,20191030,5.96,4.7209,4.7209,0.87,13.2838,12.1294,1.2368,3.6459,2.8993,450969.0,45097.6751,45097.6751,2687775.24,268782.1436
603488.SH,20191030,8.64,1.7931,2.3346,0.77,24.3926,22.123,2.107,5.7406,5.1095,20894.1,9677.127,7432.587,180525.024,83610.3773
603006.SH,20191030,10.85,0.4404,1.2058,0.85,20.5113,19.7075,1.8795,2.0216,2.0789,19107.8186,19107.8186,6978.9398,207319.8318,207319.8318
300041.SZ,20191030,11.08,6.9705,8.0074,1.95,39.7165,30.3042,2.8319,2.7114,2.6619,42571.2412,30596.8274,26634.7394,471689.3525,339012.8476
601028.SH,20191030,5.57,0.5207,1.0414,0.85,199.3336,,2.1391,2.8639,5.3278,78302.576,78302.576,39148.3902,436145.3483,436145.3483
002270.SZ,20191030,5.49,0.8707,1.4645,0.57,25.413,21.8241,1.7835,3.5949,3.018,75923.913,73892.6458,43930.8487,416822.2824,405670.6254
002908.SZ,20191030,13.72,6.3239,7.5779,0.97,38.1813,35.335,4.0262,5.9921,5.6546,20086.215,11775.2006,9826.7056,275582.8698,161555.7522
603165.SH,20191030,16.46,3.0492,3.0492,0.81,14.0365,13.9658,2.2906,1.3974,1.4645,17735.2,4435.2,4435.2,291921.392,73003.392
300085.SZ,20191030,16.88,8.6621,11.0981,1.24,333.646,358.5815,8.8147,9.1807,10.2648,70664.0535,41506.1607,32395.7582,1192809.2231,700623.9926
600388.SH,20191030,9.99,0.4596,0.6471,1.44,13.3295,12.8828,1.9445,1.1359,0.9199,106905.0,106905.0,75915.6405,1067980.95,1067980.95
000592.SZ,20191030,2.8,0.6673,0.8974,0.84,205.2862,201.0949,1.6757,5.7824,5.828,193178.0892,191382.4415,142317.6309,540898.6498,535870.8362
601236.SH,20191030,14.02,7.2272,7.2272,0.65,131.8112,74.9677,3.8973,42.3996,30.0665,363340.5396,36400.0,36400.0,5094034.3652,510328.0
300487.SZ,20191030,36.82,2.4881,3.3479,0.9,53.1229,26.5557,6.4927,12.0398,7.15,20665.375,11008.9788,8181.4788,760899.1075,405350.5994
600345.SH,20191030,21.55,1.1978,2.2744,0.99,18.3662,26.8258,2.2448,28.8881,26.9423,19800.0,19800.0,10427.6962,426690.0,426690.0
603379.SH,20191030,36.92,4.0972,4.0972,1.28,14.5337,18.8222,3.2695,3.6143,3.8288,43605.6455,5973.3761,5973.3761,1609920.4319,220537.0456
300163.SZ,20191030,3.67,1.3272,1.4605,0.39,,,3.0782,2.9637,3.3793,47400.0,34172.1842,31054.4222,173958.0,125411.916
002362.SZ,20191030,16.76,3.169,4.154,0.98,229.2368,219.4631,4.0612,4.8666,4.0339,21698.9292,17881.5976,13641.5432,363674.0534,299695.5758
600703.SH,20191030,14.91,2.474,4.6711,0.79,21.4862,43.7798,2.8149,7.27,8.3263,407842.4928,407842.4928,216005.5695,6080931.5676,6080931.5676
002607.SZ,20191030,19.05,1.2335,1.5996,1.06,101.9084,56.72,46.3484,18.8375,14.6322,616739.9389,66724.3986,51454.7425,11748895.836,1271099.7933
600782.SH,20191030,4.5,0.4109,0.925,1.19,2.43,3.1169,0.6836,0.2519,0.2496,318872.2696,318872.2696,141662.4464,1434925.2132,1434925.2132
300259.SZ,20191030,3.72,1.867,2.2814,1.07,29.3325,21.0743,2.1032,5.1136,4.1409,117565.7958,72519.6175,59348.0119,437344.7604,269772.9771
603676.SH,20191030,10.93,1.9566,1.9566,1.05,62.9581,86.5144,5.0321,6.1949,5.6561,42300.0,6666.048,6666.048,462339.0,72859.9046
002709.SZ,20191030,16.16,0.3303,0.4653,0.78,19.4197,120.1229,3.0813,4.2604,3.479,54832.4289,36615.4696,25995.0572,886092.051,591705.9887
002558.SZ,20191030,17.63,0.2304,1.1322,0.78,33.1023,40.9139,4.2108,9.4429,11.5657,202437.9932,202437.9932,41200.7635,3568981.8201,3568981.8201
002584.SZ,20191030,4.94,3.5537,4.2089,0.8,39.6038,69.4377,1.5838,0.8392,0.8652,58521.6422,38110.8261,32178.2487,289096.9125,188267.4809
000551.SZ,20191030,6.73,0.6729,1.0477,0.98,31.2699,29.9498,1.5627,0.9024,0.8528,40008.0405,40008.0405,25695.5351,269254.1126,269254.1126
300339.SZ,20191030,14.03,6.5372,9.1395,1.18,35.5421,36.8375,2.3368,5.4834,5.1721,79641.0841,74308.4742,53150.654,1117364.4099,1042547.893
600151.SH,20191030,4.84,0.6055,0.9437,1.03,180.1562,60.1041,1.1719,1.0359,1.0521,143425.2287,143425.2287,92033.8397,694178.1069,694178.1069
000536.SZ,20191030,2.68,0.6873,1.4907,0.65,,,1.2409,1.6408,3.6445,276603.2803,276308.1622,127405.7814,741296.7912,740505.8747
300435.SZ,20191030,12.39,2.21,2.7422,0.76,45.7059,45.3956,3.5445,5.1979,5.3021,24950.3,11874.7252,9570.0866,309134.217,147127.8452
300297.SZ,20191030,6.22,6.311,9.0212,0.8,19.5337,22.4315,1.5779,3.4065,3.4816,124972.9624,97216.5148,68009.7318,777331.8261,604686.7221
002695.SZ,20191030,16.19,1.2374,3.1654,0.56,48.1487,38.6035,3.9959,4.3874,3.9272,51423.5916,45761.0081,17888.8881,832547.948,740870.7211
002787.SZ,20191030,6.51,0.8039,1.0551,0.79,37.84,48.639,1.4346,1.4632,1.2615,31101.9804,16702.746,12725.1995,202473.8924,108734.8765
300556.SZ,20191030,16.49,3.7758,4.047,0.94,35.0703,65.32,3.8114,2.6271,2.3392,11517.66,7616.2074,7105.8748,189926.2134,125591.26
300530.SZ,20191030,29.76,1.1274,1.8352,0.79,56.9647,87.7081,6.0617,17.142,18.0215,10560.9,5179.1272,3181.5284,314292.384,154130.8255
600435.SH,20191030,8.04,0.537,0.8604,1.02,241.7465,241.1731,5.6219,5.99,5.455,148932.0,148932.0,92941.55,1197413.28,1197413.28
300363.SZ,20191030,14.5,4.164,8.7688,2.74,63.2146,48.4114,2.6219,6.642,5.5046,54274.7533,42761.6852,20306.2666,786983.9229,620044.4354
002437.SZ,20191030,3.24,0.6984,1.709,0.44,56.5709,58.3124,1.5413,1.2993,1.2958,219812.295,217478.5679,88876.4853,712191.8358,704630.56
300454.SZ,20191030,123.94,0.5191,0.7626,0.64,82.8174,82.828,13.3053,15.4946,12.638,40311.2,20906.6,14230.9895,4996170.128,2591164.004
600754.SH,20191030,21.4,0.5814,1.9003,2.1,18.9382,17.876,1.6113,1.3948,1.3757,95793.644,80193.644,24535.676,2049983.9816,1716143.9816
300693.SZ,20191030,12.41,3.0683,3.3985,1.3,35.03,37.813,2.6531,3.1968,3.065,13685.0329,7042.047,6357.7971,169831.2583,87391.8033
002859.SZ,20191030,30.67,0.5311,0.6096,0.62,28.7952,47.5169,5.0089,6.0463,8.2151,25847.0,10846.2253,9448.979,792727.49,332653.73
600844.SH,20191030,4.37,0.4061,0.5329,0.7,2159.8043,,2.2068,3.0994,3.3149,101652.424,82273.0634,62695.4202,444221.0929,359533.2871
601689.SH,20191030,12.66,1.6386,4.9269,0.83,17.7298,28.2018,1.8408,2.232,2.5231,105498.7749,104843.1391,34868.9811,1335614.4902,1327314.141
603882.SH,20191030,53.33,1.5107,2.367,0.49,104.6581,62.9288,11.1588,5.3962,4.7619,45788.4577,27963.9368,17847.5408,2441898.4491,1491316.7495
000404.SZ,20191030,3.89,0.4168,0.6393,1.22,37.5264,38.3161,0.8317,0.3038,0.2976,69599.5979,69462.2798,45287.7826,270742.4358,270208.2684
603259.SH,20191030,85.52,0.575,0.8295,0.88,61.9576,68.4743,8.2065,14.5685,12.619,163770.4965,100607.6502,69737.8664,14005652.8607,8603966.2451
603998.SH,20191030,8.17,2.7009,5.1411,0.55,48.8094,43.1721,3.2256,3.3897,3.3198,43608.197,42519.672,22338.2945,356278.9695,347385.7202
603126.SH,20191030,5.32,0.4609,0.9678,0.91,25.0246,30.9108,1.9198,1.7335,1.5221,61050.0,61050.0,29076.3214,324786.0,324786.0
600555.SH,20191030,2.35,0.6144,0.8842,0.84,,,2.2743,233.8129,219.0778,130350.0,97350.0,67650.6557,306322.5,228772.5
600740.SH,20191030,7.13,1.4173,1.6367,2.0,7.0528,9.4441,1.0226,1.4953,1.4857,151604.802,65683.2758,56878.7267,1080942.2383,468321.7565
000416.SZ,20191030,5.48,1.0972,1.417,1.09,145.8537,85.1312,3.3364,287.7007,411.4007,53187.1494,53164.1098,41165.967,291465.5787,291339.3217
000686.SZ,20191030,8.21,0.6246,1.0884,0.92,63.7628,21.3899,1.2396,2.834,2.1614,234045.2915,234045.2915,134321.0589,1921511.8432,1921511.8432
603383.SH,20191030,69.57,3.2362,3.8244,0.81,69.807,68.9668,8.008,28.2933,24.6288,12018.524,5870.718,4967.717,836128.7147,408425.8513
300550.SZ,20191030,26.99,2.0661,5.5566,0.6,78.2832,64.0536,5.231,8.0887,6.9721,11730.6,11306.05,4203.85,316608.894,305150.2895
603239.SH,20191030,9.8,1.4015,1.4015,0.53,21.6728,37.5003,2.759,3.7659,4.3753,27072.0,9072.0,9072.0,265305.6,88905.6
002729.SZ,20191030,38.73,0.75,2.3757,0.84,125.2038,137.368,5.9391,14.6021,14.4507,6668.0,6668.0,2105.106,258251.64,258251.64
300658.SZ,20191030,15.0,6.6713,6.6713,1.48,46.8023,28.9729,2.7755,2.9691,2.2633,15167.5,4200.0,4200.0,227512.5,63000.0
603197.SH,20191030,23.82,5.7758,5.7758,2.5,25.5437,25.8802,3.7999,1.7164,1.3276,16607.7947,9840.1678,9840.1678,395597.6698,234392.797
600196.SH,20191030,24.95,0.8802,1.7293,1.29,23.6138,23.8823,2.0874,2.5662,2.2834,256289.8545,191052.1364,97242.6074,6394431.8698,4766750.8032
600757.SH,20191030,6.0,0.5872,1.3488,1.78,9.9386,9.8341,1.0188,0.7027,0.8822,121365.0273,121349.7103,52830.0866,728190.1638,728098.2618
000615.SZ,20191030,5.06,0.4328,0.8078,0.68,25.1621,25.1303,2.143,1.3704,1.2134,78230.7677,74949.1368,40159.1084,395847.6846,379242.6322
002420.SZ,20191030,3.67,0.9523,1.3612,0.96,,,3.8693,0.3004,0.3879,40100.0,39171.7442,27404.3442,147167.0,143760.3012
300154.SZ,20191030,5.55,1.0575,2.2483,1.14,23.6074,22.1152,1.5413,4.3796,4.7931,45577.0,31700.965,14910.975,252952.35,175940.3558
000622.SZ,20191030,4.65,1.462,2.6095,0.77,627.191,113.9134,9.5985,10.1189,5.1725,42522.6,42522.6,23824.6,197730.09,197730.09
300329.SZ,20191030,7.75,1.6802,3.0315,0.92,36.0553,38.0129,2.0853,3.7266,3.6239,25360.938,25181.268,13956.448,196547.2695,195154.827
600249.SH,20191030,4.02,0.9738,1.6141,1.58,101.7969,80.7732,1.2254,1.7763,1.7948,55000.0,55000.0,33182.01,221100.0,221100.0
603826.SH,20191030,14.86,1.4645,2.1714,0.81,38.5917,44.671,5.0759,11.852,11.871,46800.0,18945.7572,12777.7298,695448.0,281533.952
000428.SZ,20191030,2.59,0.1381,0.3384,0.97,,,1.1228,2.7543,2.326,101892.6,101888.445,41597.553,263901.834,263891.0726
600321.SH,20191030,2.29,0.0898,0.1728,0.27,90.555,116.0491,1.28,1.7197,2.1855,151055.0,151055.0,78464.5469,345915.95,345915.95
600648.SH,20191030,18.36,0.2966,0.8335,1.18,25.1021,22.9705,1.9518,2.7033,2.3754,113534.9124,93479.1624,33266.4508,2084500.9917,1716277.4217
600967.SH,20191030,10.37,0.5413,0.7261,0.65,32.8245,30.2598,2.0039,1.4284,1.4018,168963.1817,96049.8197,71604.003,1752148.1942,996036.6303
600039.SH,20191030,3.24,0.311,0.5124,0.95,9.9836,8.0435,0.7991,0.2923,0.2774,361052.551,345707.2825,209817.2826,1169810.2652,1120091.5953
000031.SZ,20191030,7.35,0.7172,1.3601,0.77,20.7775,10.7017,1.7138,2.0436,1.0533,392587.0338,181372.2958,95636.8818,2885514.6984,1333086.3741
000738.SZ,20191030,13.76,0.4078,0.8593,0.64,60.7901,56.6401,2.8287,5.7399,5.3296,114564.2349,114563.4399,54369.2641,1576403.8722,1576392.933
600888.SH,20191030,4.52,0.36,0.5745,0.9,25.8037,28.8869,1.0489,0.9609,0.9622,103547.324,84047.5734,52673.795,468033.9045,379895.0318
600340.SH,20191030,28.75,0.2361,0.4046,0.57,7.3468,6.3387,2.1759,1.0298,0.838,300152.1709,297357.6709,173498.0751,8629374.9134,8549033.0384
603159.SH,20191030,11.34,0.8891,2.397,0.87,36.9846,63.916,3.7783,2.491,2.8532,14000.0,14000.0,5192.6,158760.0,158760.0
600812.SH,20191030,6.4,1.6648,3.5167,0.86,69.2824,63.1618,1.8987,1.1328,1.0273,163080.4729,163080.4729,77203.1554,1043715.0266,1043715.0266
300156.SZ,20191030,1.97,4.2179,5.6189,0.6,,,6.4953,38.8221,,101002.4415,72180.0,54181.9424,198974.8098,142194.6
002712.SZ,20191030,6.7,0.7889,0.9964,1.15,123.5355,168.8465,1.2005,0.7372,1.239,58120.2488,37595.1625,29763.2651,389405.667,251887.5888
000061.SZ,20191030,5.42,0.8538,1.2942,0.75,215.0612,57.5926,1.8219,3.9954,3.3917,169696.4131,169541.6233,111849.857,919754.559,918915.5983
002082.SZ,20191030,8.43,0.5543,0.6834,0.8,23.8621,18.5655,1.2823,0.14,0.1238,23800.0,23800.0,19305.664,200634.0,200634.0
601100.SH,20191030,38.84,0.9089,3.1056,2.3,40.9456,33.1175,6.595,8.1351,7.0131,88200.0,88200.0,25814.2992,3425688.0,3425688.0
300508.SZ,20191030,28.69,1.5556,2.6089,0.9,,,5.2305,11.3755,13.0673,9091.2,4132.6184,2464.112,260826.528,118564.8219
300333.SZ,20191030,10.68,5.9271,7.4261,1.23,293.6402,442.9083,4.3807,16.6254,15.7212,33600.0,33089.5067,26410.3115,358848.0,353395.9316
600006.SH,20191030,4.43,0.4343,1.0884,1.33,15.9972,18.7679,1.2125,0.6144,0.586,200000.0,200000.0,79800.0,886000.0,886000.0
002668.SZ,20191030,7.16,24.9122,26.7744,1.85,,,2.933,0.9948,1.0375,108411.1428,65430.1348,60879.387,776223.7824,468479.7652
600389.SH,20191030,19.75,0.3473,0.8466,0.71,14.9599,15.2098,2.9763,1.4959,1.2343,29700.0,29700.0,12184.5208,586575.0,586575.0
600495.SH,20191030,4.24,0.5361,0.777,0.94,143.3944,119.7987,1.612,3.7269,3.7518,120819.0886,120819.0886,83353.4978,512272.9357,512272.9357
300201.SZ,20191030,4.6,0.2786,0.4662,0.95,48.3513,67.3322,2.9755,2.6459,2.6178,104092.1518,90906.2876,54324.5549,478823.8983,418168.923
002245.SZ,20191030,3.64,0.7072,1.095,0.84,15.8348,35.7192,1.7603,0.8395,1.0121,98131.1778,91418.8579,59041.2029,357197.4872,332764.6428
000703.SZ,20191030,13.75,0.4503,0.9437,1.57,19.9147,19.8267,1.7551,0.46,0.4526,284172.5474,228265.5356,108920.9947,3907372.5268,3138651.1145
601398.SH,20191030,5.95,0.0458,0.5721,0.72,7.1239,6.846,0.8767,2.7406,2.5135,35640625.7089,26961221.2539,2156398.6024,212061722.968,160419266.4607
002031.SZ,20191030,2.06,1.6596,1.9528,1.53,83.1011,46.0927,1.4415,3.2316,3.0874,219939.567,189304.8638,160890.173,453075.508,389968.0194
002018.SZ,20191030,0.24,0.9481,2.3286,1.39,,,,0.5544,2.3444,227782.7422,227782.7422,92748.4472,54667.8581,54667.8581
600717.SH,20191030,6.12,0.224,0.5187,1.24,20.483,21.3215,0.7585,0.9418,0.9399,200972.2944,200972.2944,86790.7931,1229950.4417,1229950.4417
688033.SH,20191030,30.8,4.683,4.683,0.61,52.5297,51.8254,6.0523,24.7736,24.3626,44873.7188,4343.5985,4343.5985,1382110.539,133782.8338
002845.SZ,20191030,17.78,7.6202,7.6202,2.97,36.7591,42.7979,2.9511,0.8804,0.6955,20278.7968,7657.7984,7657.7984,360557.0071,136155.6556
002615.SZ,20191030,5.64,0.9562,1.4257,0.86,23.2939,21.3853,2.6291,1.29,1.2848,41040.0,22524.9553,15106.5082,231465.6,127040.7479
600188.SH,20191030,10.51,0.5446,2.327,1.21,6.5275,5.4987,0.9165,0.3167,0.2655,491201.6,295987.95,69271.0077,5162528.816,3110833.3545
002459.SZ,20191030,11.11,0.721,1.1363,1.05,877.1148,,3.5058,12.2151,14.4538,38868.9351,38698.293,24555.193,431833.869,429938.0352
600416.SH,20191030,7.64,1.1247,1.6923,0.96,,,2.1313,1.1657,1.2299,94583.4325,94583.4325,62863.1202,722617.4243,722617.4243
300119.SZ,20191030,16.79,12.0734,17.3696,2.05,57.0811,43.0691,3.3966,5.7077,5.0441,40449.3463,24391.5088,16954.2514,679144.5244,409533.4328
603937.SH,20191030,11.0,2.1683,2.1683,1.04,20.0167,19.1894,1.6477,1.7634,1.6979,20888.0,7585.8268,7585.8268,229768.0,83444.0948
600682.SH,20191030,10.94,1.7533,2.9556,1.86,,8.7331,0.9968,1.0128,1.3145,134613.2221,100215.6751,59448.0226,1472668.6498,1096359.4856
603298.SH,20191030,12.89,2.3269,2.3269,0.95,14.5953,13.4132,1.9224,0.9449,0.9136,61885.418,17058.5639,17058.5639,797703.038,219884.8887
603936.SH,20191030,19.06,4.142,10.2346,0.92,48.138,32.4038,2.5022,3.0808,2.5904,31503.8283,25497.9064,10319.0978,600462.9674,485990.096
