ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
002056.SZ,20191025,6.81,0.549,1.16,1.35,16.2462,16.3312,2.1837,1.725,1.6687,164360.0,162437.2835,76875.0587,1119291.6,1106197.9006
688188.SH,20191025,120.8,3.2854,3.2854,0.57,86.7341,66.7241,5.9798,49.253,41.2061,10000.0,2290.9369,2290.9369,1208000.0,276745.1775
300325.SZ,20191025,3.58,1.0959,1.8769,0.98,,,2.6415,1.6411,2.4574,100574.3085,99643.3025,58179.8611,360056.0244,356723.023
600580.SH,20191025,8.45,0.349,0.6634,0.77,17.1593,11.2682,1.6849,0.9866,0.9338,129315.9586,129060.3586,67903.2589,1092719.8502,1090560.0302
600898.SH,20191025,7.57,0.5463,0.7695,1.13,,,,0.7248,1.0744,25252.382,25252.382,17927.8753,191160.5317,191160.5317
002090.SZ,20191025,10.43,0.8672,1.4029,0.62,45.8084,33.0796,3.2529,2.5159,2.4065,40426.4936,38875.0185,24029.9725,421648.3282,405466.443
002415.SZ,20191025,32.26,0.4359,1.084,0.83,26.5545,25.1552,7.4549,6.0491,5.3956,934501.0696,807400.6784,324694.064,30147004.5053,26046745.8852
300016.SZ,20191025,8.9,1.5048,1.7119,0.87,29.4529,23.0777,3.4197,7.1573,5.7901,48898.9876,39935.914,35104.5803,435200.9896,355429.6346
002516.SZ,20191025,2.82,0.2415,0.3215,0.89,17.8802,23.8535,1.2198,2.3478,2.5674,147083.8682,91116.9111,68452.7648,414776.5083,256949.6893
600190.SH,20191025,3.05,0.0771,0.3197,1.0,25.2478,24.2119,0.9759,1.0313,0.9176,200229.15,177948.453,42907.9758,610698.9075,542742.7817
600027.SH,20191025,3.65,0.3923,1.0072,1.07,21.2339,13.4216,0.809,0.4074,0.3934,986297.6653,699574.3053,272491.51,3599986.4783,2553446.2143
300353.SZ,20191025,13.08,3.7194,4.0447,1.09,70.4199,31.7099,2.7227,7.0021,7.4138,51098.0897,36713.678,33761.5389,668363.0133,480214.9082
600959.SH,20191025,4.13,0.2179,0.4079,1.42,33.0766,36.5074,0.9574,2.6193,2.6868,500071.7686,388452.9799,207495.1478,2065296.4043,1604310.807
002163.SZ,20191025,4.79,0.4219,0.5987,0.56,117.894,46.4418,5.6199,0.8058,0.8471,80355.0,80345.0108,56626.2689,384900.45,384852.6017
002065.SZ,20191025,7.11,1.056,1.6514,0.83,27.4688,24.4621,2.3048,2.6151,2.4104,311548.2375,280753.5989,179528.259,2215107.9686,1996158.0882
600702.SH,20191025,29.31,1.5011,2.1616,0.61,28.926,27.3588,3.7207,4.4688,4.0943,33730.0,32951.9,22882.3232,988626.3,965820.189
603722.SH,20191025,25.34,2.6521,2.6521,0.48,65.7295,67.9711,4.1269,5.2006,4.3493,8670.0,4073.0,4073.0,219697.8,103209.82
600305.SH,20191025,14.12,1.7148,3.097,0.79,36.3229,34.2096,5.3123,6.5324,6.2523,78355.94,78355.94,43386.1046,1106385.8728,1106385.8728
000049.SZ,20191025,40.91,3.4598,6.3167,1.23,21.1188,19.3386,4.4908,0.4914,0.4641,20719.7738,20524.3738,11241.6699,847645.9462,839652.1322
002534.SZ,20191025,7.45,0.6174,2.5227,1.34,22.5633,16.8688,1.7003,1.5419,1.4769,73926.585,72979.5236,17860.028,550753.0583,543697.4508
600881.SH,20191025,3.1,0.1686,0.1928,1.0,,,0.6936,0.7129,0.7021,324891.3588,322338.1674,281857.0123,1007163.2123,999248.3189
603111.SH,20191025,5.27,0.5252,0.6306,0.82,,,2.8493,1.5326,1.5276,99327.5484,83598.325,69626.3655,523456.1801,440563.1728
688012.SH,20191025,62.44,2.9244,2.9244,0.65,367.5259,248.3181,9.2937,20.3727,16.9123,53486.2237,4842.6573,4842.6573,3339679.8078,302375.5218
002192.SZ,20191025,15.64,0.8783,1.0654,1.18,,,5.5135,10.6068,12.2726,25965.5203,23645.6769,19493.5119,406100.7375,369818.3867
300736.SZ,20191025,11.28,2.159,3.7037,0.83,54.492,,4.1112,2.3358,2.6711,13057.224,7997.7421,4662.0701,147285.4867,90214.5309
002432.SZ,20191025,5.16,0.623,0.9358,0.71,176.0323,255.8575,1.5022,3.9606,3.604,43280.5921,43280.5921,28811.2819,223327.8552,223327.8552
600684.SH,20191025,3.73,0.2927,0.4546,0.88,12.9697,,1.0215,0.9351,1.6369,85346.0723,85346.0723,54948.1812,318340.8497,318340.8497
002815.SZ,20191025,17.42,3.3263,5.1778,2.01,27.1974,29.4328,4.3302,4.17,4.1645,87520.1566,40868.5886,26254.9606,1524601.128,711930.8134
600219.SH,20191025,2.11,0.3073,0.4772,1.03,17.5354,18.2139,0.6563,1.2469,1.1956,1195048.152,978733.9527,630354.1865,2521551.6007,2065128.6402
000818.SZ,20191025,8.67,0.9059,1.2861,0.97,11.886,14.4722,2.3277,1.5639,1.594,69000.0,67085.2177,47255.2177,598230.0,581628.8375
603968.SH,20191025,15.42,0.2642,0.5537,0.98,15.6967,15.3674,2.1716,1.5546,1.5212,20448.0,20448.0,9758.3994,315308.16,315308.16
002052.SZ,20191025,4.27,1.2038,1.4418,1.13,,,5.5946,3.9909,3.6593,74595.9694,74595.3215,62284.6177,318524.7893,318522.0228
000591.SZ,20191025,3.11,0.3538,0.3671,1.11,10.8478,11.7117,0.7308,1.8567,1.8375,300709.8032,203709.8929,196375.417,935207.488,633537.7669
000541.SZ,20191025,5.07,0.1897,0.3414,0.86,18.7881,22.479,1.6385,1.8661,2.0718,139934.6154,107207.1544,59557.4743,709468.5001,543540.2728
600222.SH,20191025,4.82,1.4506,2.0334,1.9,,,2.1119,2.3152,2.296,57388.6283,57038.2633,40690.8619,276613.1884,274924.4291
601318.SH,20191025,88.0,1.0424,1.1441,2.91,14.9777,10.2089,2.5088,1.6468,1.4374,1828024.141,1083266.4498,986994.5396,160866124.408,95327447.5824
300531.SZ,20191025,16.83,0.7143,1.8579,0.76,40.1909,33.4256,6.0769,4.9503,4.3073,28000.0,28000.0,10764.6,471240.0,471240.0
300696.SZ,20191025,25.63,1.0292,1.1685,0.89,44.613,42.0973,3.8135,23.8407,23.0945,11920.0,4917.9655,4331.8935,305509.6,126047.4558
300328.SZ,20191025,13.05,1.9284,4.0194,0.75,110.8186,102.436,4.8452,6.0932,5.4267,46028.24,46028.24,22083.24,600668.532,600668.532
603768.SH,20191025,11.79,0.5542,0.7088,0.53,30.7292,32.4817,1.3948,1.2832,1.2872,20400.0,7012.5,5482.5,240516.0,82677.375
002155.SZ,20191025,8.09,2.7049,4.5017,2.97,35.9619,50.4811,1.9787,0.7804,0.6875,120203.9474,120192.7655,72218.6689,972449.9345,972359.4729
600800.SH,20191025,5.63,0.4507,0.6269,0.74,47.4795,58.4814,25.7201,23.6865,29.2357,61127.1047,61095.6047,43922.47,344145.5995,343968.2545
600489.SH,20191025,8.68,0.4462,0.8985,1.03,152.8766,206.8962,2.208,0.8695,0.8545,345113.7189,345113.7189,171397.1769,2995587.0801,2995587.0801
002276.SZ,20191025,5.99,1.4572,2.332,0.95,55.5216,36.3322,1.5177,0.7097,0.6706,103548.9098,103388.1936,64602.3982,620257.9697,619295.2797
002517.SZ,20191025,2.67,1.7454,2.1913,0.76,32.957,,1.1708,2.5166,2.5775,215251.7634,160004.1927,127450.3027,574722.2083,427211.1945
300042.SZ,20191025,17.58,10.4002,16.3105,1.23,54.6235,50.1864,3.6649,3.6436,3.4375,20040.0,16780.5631,10699.9144,352303.2,295002.2993
002773.SZ,20191025,33.49,0.1682,0.4193,0.45,42.1959,40.4498,6.9162,10.0512,9.6053,87559.7684,62126.0356,24928.4937,2932376.6437,2080600.9322
600936.SH,20191025,4.04,0.1432,0.2361,1.09,54.3321,88.1805,1.8103,2.7773,2.946,167102.6239,167102.6239,101364.6807,675094.6006,675094.6006
002142.SZ,20191025,27.16,0.2796,0.5398,0.82,13.6653,12.3997,1.9323,5.2839,4.8375,562832.9528,562157.2789,291242.5602,15286542.998,15268191.6949
002098.SZ,20191025,7.78,14.5498,32.6453,1.99,,,4.5717,1.2256,1.3815,35800.0,35800.0,15955.8693,278524.0,278524.0
601908.SH,20191025,3.05,0.2246,0.5069,0.55,13.4625,31.7933,0.8913,2.9919,3.681,199529.7701,199301.7701,88301.9033,608565.7988,607870.3988
300074.SZ,20191025,4.8,2.6287,3.3722,0.67,175.52,60.5738,2.1404,5.8006,5.4279,54234.01,48562.4461,37855.4253,260323.248,233099.7413
600179.SH,20191025,4.79,0.8636,0.9992,0.89,14.4912,,2.2981,0.7082,0.8434,148697.9915,67363.9431,58224.4202,712263.3793,322673.2874
603689.SH,20191025,11.59,3.465,5.9107,1.22,22.0775,19.048,1.8633,1.2016,1.0722,33600.0,16736.16,9811.2,389424.0,193972.0944
603002.SH,20191025,4.31,2.3869,4.0657,0.32,52.9543,72.692,2.3941,1.468,1.5179,61441.17,61441.17,36070.97,264811.4427,264811.4427
002962.SZ,20191025,39.04,17.9695,17.9695,0.75,57.0944,53.3114,5.0915,13.6455,11.987,20160.0,5040.0,5040.0,787046.4,196761.6
300770.SZ,20191025,100.21,3.4891,3.4891,0.7,62.688,47.4204,6.5699,20.0004,15.9829,12836.5637,3210.0,3210.0,1286352.0484,321674.1
002564.SZ,20191025,4.87,0.2565,0.3027,0.88,56.752,106.2753,1.1464,0.5498,0.555,86937.5282,86815.0976,73569.2162,423385.7623,422789.5253
300533.SZ,20191025,42.9,1.2981,11.1273,0.47,43.2835,32.4923,2.671,14.859,12.0499,10078.12,6048.1745,705.6007,432351.348,259466.6861
600652.SH,20191025,2.15,0.4074,0.6722,0.56,,,1.0504,21.1522,53.7083,83270.3498,83270.3498,50469.7018,179031.2521,179031.2521
002061.SZ,20191025,5.72,1.7142,2.0964,0.55,6.4875,10.1422,1.0938,0.2983,0.2881,137563.8998,75139.8233,61443.9823,786865.5069,429799.7893
603816.SH,20191025,36.69,0.2938,1.3714,0.66,22.318,20.7219,4.688,2.4073,2.179,60181.2421,58372.9181,12505.0929,2208049.7726,2141702.3651
002878.SZ,20191025,25.22,1.0423,1.0423,0.53,35.158,31.4898,5.2215,3.1276,2.5573,13040.641,3948.1992,3948.1992,328884.966,99573.5838
002359.SZ,20191025,1.83,3.0463,4.4715,2.12,,,0.433,0.7378,1.6222,108719.176,70856.0,48273.361,198956.0921,129666.48
002232.SZ,20191025,8.93,0.753,1.7266,0.98,50.5538,49.3311,3.2195,2.2974,2.4661,40854.8455,40371.2418,17607.2695,364833.7703,360515.1893
600385.SH,20191025,7.26,0.1723,0.2377,0.75,,,19.8303,197.1773,180.1536,14810.7148,14277.3814,10347.9941,107525.7894,103653.789
300044.SZ,20191025,7.02,1.0101,1.0818,0.92,73.9383,70.3498,2.2492,4.3914,4.0244,79308.9508,52952.1245,49439.6832,556748.8346,371723.914
300615.SZ,20191025,21.27,2.9517,2.9517,0.81,259.2993,279.3128,8.6368,17.0436,16.4792,18983.432,5373.225,5373.225,403777.5986,114288.4958
603688.SH,20191025,15.3,1.916,5.6378,1.57,36.2528,32.2351,3.7088,8.1488,8.0768,33729.66,33729.66,11463.1975,516063.798,516063.798
300489.SZ,20191025,17.56,0.7681,1.0623,0.68,1153.0336,,3.5464,10.8366,13.5999,9075.0,7154.0626,5172.8026,159357.0,125625.3393
002026.SZ,20191025,4.81,0.8282,1.3782,0.5,13.0106,18.2575,0.7918,1.2158,1.3204,42009.8419,40484.1322,24328.2091,202067.3395,194728.6759
600240.SH,20191025,0.9,1.2334,1.9357,0.64,,,,0.2623,0.5759,142425.36,142425.36,90746.1814,128182.824,128182.824
000333.SZ,20191025,53.8,0.2688,0.3991,1.11,18.4527,16.6057,4.0319,1.4377,1.3785,693890.3035,677325.2922,456120.6309,37331298.3283,36440100.7204
000996.SZ,20191025,10.4,1.9953,2.4769,0.78,236.2909,368.5673,6.5498,53.9152,46.2218,34500.0,34500.0,27792.24,358800.0,358800.0
300511.SZ,20191025,6.87,2.5859,3.3376,1.47,19.4693,12.5028,1.8035,1.5969,1.5339,42923.9925,24646.7424,19095.3349,294887.8285,169323.1203
002570.SZ,20191025,6.28,0.9218,1.9334,0.62,156.1875,,3.7943,2.578,2.5139,102252.0,102246.525,48746.1576,642142.56,642108.177
600793.SH,20191025,18.08,0.9904,2.1455,1.2,13.095,,3.2436,1.7672,1.8467,12636.0,10530.0,4860.82,228458.88,190382.4
000619.SZ,20191025,5.66,0.6507,0.9775,0.92,210.0027,76.4677,0.824,0.6593,0.587,36000.0,36000.0,23962.0607,203760.0,203760.0
002790.SZ,20191025,6.8,1.1586,2.1762,2.44,17.295,15.1705,1.8102,2.8027,2.5874,40960.0,25292.8,13465.6,278528.0,171991.04
600619.SH,20191025,8.39,0.1105,0.3526,1.11,23.3794,23.2811,1.7071,0.6208,0.6293,86631.0655,58214.1047,18251.1484,726834.6395,488416.3384
300679.SZ,20191025,33.85,2.0116,2.1057,0.88,39.626,44.0473,2.7791,7.0864,5.8007,28080.0,13339.0938,12743.4541,950508.0,451528.3251
603757.SH,20191025,14.65,6.1849,6.1849,0.89,14.364,15.5833,2.3384,2.1608,2.2326,16424.8,4900.0,4900.0,240623.32,71785.0
000509.SZ,20191025,2.51,1.0241,1.3498,0.72,,,992.0383,1.7136,30.1467,82548.3117,82547.9873,62627.3953,207196.2624,207195.4481
600200.SH,20191025,5.01,0.4282,0.5176,1.12,,,1.4621,2.0974,2.0977,71238.8832,71076.4866,58796.9104,356906.8048,356093.1979
601698.SH,20191025,11.0,5.2073,5.2073,0.8,105.1981,95.8472,3.9802,16.3327,16.1747,400000.0,40000.0,40000.0,4400000.0,440000.0
002746.SZ,20191025,18.73,12.5452,21.9862,3.1,21.6066,12.1334,3.2212,3.3691,2.8516,46369.2511,36311.7511,20719.2511,868496.0731,680119.0981
300259.SZ,20191025,3.56,0.7126,0.8708,0.73,28.0709,23.399,2.0854,4.8937,4.3041,117565.7958,72519.6175,59348.0119,418534.233,258169.8383
603676.SH,20191025,11.18,2.2783,2.2783,1.13,64.3982,88.4932,5.1472,6.3366,5.7855,42300.0,6666.048,6666.048,472914.0,74526.4166
000552.SZ,20191025,2.54,0.239,0.482,1.08,10.1415,11.414,0.7797,1.4195,1.4782,228697.105,228374.1262,113253.5682,580890.6467,580070.2805
002709.SZ,20191025,16.28,0.2699,0.3805,0.79,19.5639,146.7941,3.1842,4.292,3.7893,54832.4289,36615.4696,25975.2072,892671.9425,596099.8451
002064.SZ,20191025,5.15,0.3123,0.485,0.68,19.396,19.8861,2.1932,1.9468,1.9939,167680.0,155610.1,100203.29,863552.0,801392.015
600548.SH,20191025,10.4,0.1962,0.7663,1.01,6.5929,5.6025,1.3019,3.9056,3.891,218077.0326,143327.0326,36703.0439,2268001.139,1490601.139
300775.SZ,20191025,35.58,9.2651,9.2651,0.72,117.842,100.0731,10.0248,37.8549,30.9978,49550.0,4955.0,4955.0,1762989.0,176298.9
600307.SH,20191025,1.92,0.2418,0.5349,1.08,11.0058,9.4543,1.016,0.2647,0.2666,626335.7424,626335.7424,283175.6474,1202564.6254,1202564.6254
600405.SH,20191025,4.54,0.6013,0.6773,1.03,,,2.4489,2.7949,2.5033,55994.2948,55327.5448,49113.6833,254214.0984,251187.0534
300206.SZ,20191025,7.23,1.617,2.1171,0.94,45.3926,37.5961,3.415,4.2367,4.0136,58172.1846,34043.8065,26001.0138,420584.8947,246136.721
603801.SH,20191025,20.11,0.7925,0.8313,0.84,16.4575,15.5836,2.611,1.846,1.7684,22333.336,11584.8728,11043.736,449123.387,232971.792
000677.SZ,20191025,3.79,4.1637,6.2461,0.44,2460.5067,1237.1022,11.7577,4.6327,4.1011,86397.7948,86397.7948,57592.7701,327447.6423,327447.6423
603648.SH,20191025,11.24,1.563,2.3477,0.97,29.0265,35.8803,2.5335,3.3601,3.2426,36866.67,27318.7206,18187.256,414381.3708,307062.4195
002167.SZ,20191025,7.2,1.3019,1.7744,0.56,420.6719,1089.7226,4.2658,8.8827,10.5528,62094.6,61860.15,45389.0682,447081.12,445393.08
002673.SZ,20191025,9.04,0.3294,1.5119,1.5,157.9405,76.8667,1.8027,14.1492,9.9845,350183.977,350183.877,76285.2315,3165663.1521,3165662.2481
603538.SH,20191025,23.6,7.4007,8.1236,1.5,36.6634,22.0894,2.718,4.161,3.0937,14968.2,9147.92,8333.8461,353249.52,215890.912
603027.SH,20191025,21.63,1.2756,3.0469,0.77,41.9654,52.501,7.077,9.454,8.5312,46568.1658,45964.1442,19242.7836,1007269.4263,994204.439
000561.SZ,20191025,6.47,0.2688,0.6032,0.69,45.2267,56.4343,2.8406,3.197,3.2006,60469.2321,59649.4745,26587.1451,391235.9317,385932.1
603378.SH,20191025,15.89,7.4571,7.4593,0.95,52.7032,35.7141,2.3114,1.8622,1.3702,19480.0,6898.0,6896.0,309537.2,109609.22
000530.SZ,20191025,4.17,0.6307,0.8832,1.36,31.8199,21.9955,1.0413,1.7884,1.747,84321.2507,59774.7977,42683.1043,351619.6154,249260.9064
002119.SZ,20191025,13.09,3.6396,5.6835,1.02,61.2248,52.4213,5.5875,3.3128,3.6015,37528.4,36750.35,23534.5298,491246.756,481062.0815
002767.SZ,20191025,14.77,0.4493,1.2389,0.57,85.8039,96.2673,3.0454,7.6655,7.6438,15000.0,12364.1875,4483.8368,221550.0,182619.0494
000633.SZ,20191025,4.36,3.2994,5.0125,1.63,343.1646,187.7131,10.6163,15.1156,14.1404,38510.6373,38510.4123,25348.9749,167906.3786,167905.3976
000970.SZ,20191025,9.24,0.6002,0.7812,1.12,39.6413,41.6488,2.1998,2.3634,2.4146,106520.0,106520.0,81834.6728,984244.8,984244.8
300141.SZ,20191025,6.8,0.8318,1.307,0.42,206.6396,222.6083,2.4422,2.3018,2.393,25545.96,16555.2919,10535.7488,173712.528,112575.9849
002425.SZ,20191025,5.88,2.433,3.6731,2.49,17.1964,16.2002,1.1745,6.4255,5.249,81374.4432,81359.4432,53891.6723,478481.726,478393.526
603758.SH,20191025,5.59,0.8674,1.1538,1.12,,,1.0751,3.6272,4.7534,43879.7049,15079.888,11336.5898,245287.5504,84296.5739
600212.SH,20191025,4.44,2.0507,2.3672,0.31,,,5.1658,9.2707,8.6143,51169.7213,51169.7213,44329.4015,227193.5626,227193.5626
000516.SZ,20191025,4.8,0.2888,0.3958,0.82,4.3314,,1.7534,4.6393,10.8507,197104.9302,192900.164,140748.6601,946103.665,925920.7872
002401.SZ,20191025,11.44,1.0232,2.0542,0.67,41.7005,40.2488,3.7236,3.5397,3.263,30324.0,30216.7026,15051.3359,346906.56,345679.0777
600644.SH,20191025,5.84,0.1771,0.4822,1.25,38.8686,23.1005,2.136,1.4487,1.4573,53840.0659,53840.0659,19770.2085,314425.9849,314425.9849
600160.SH,20191025,6.94,0.2662,0.4924,0.9,8.8506,13.7034,1.4671,1.2169,1.2707,274516.6103,274516.6103,148394.3112,1905145.2755,1905145.2755
600382.SH,20191025,7.1,0.5202,0.6985,1.06,11.1011,10.2456,0.7626,5.9969,5.6219,60687.2165,44427.058,33084.8035,430879.2372,315432.1118
603725.SH,20191025,7.88,0.4794,0.5219,0.57,33.0267,80.0487,2.0228,1.6939,1.8571,20535.2,13156.2654,12084.6899,161817.376,103671.3714
300689.SZ,20191025,40.5,10.3971,10.3971,1.34,50.2391,54.1476,4.7687,7.755,7.788,6800.0,1904.0,1904.0,275400.0,77112.0
002046.SZ,20191025,7.26,0.422,0.6744,1.12,166.1864,116.9737,1.4188,1.8426,1.891,52434.9078,40869.9325,25577.5327,380677.4306,296715.71
603223.SH,20191025,6.78,0.219,0.4943,0.76,40.6545,97.058,1.8497,0.3167,0.2665,28224.0,28224.0,12506.8598,191358.72,191358.72
600267.SH,20191025,9.81,0.6334,1.0955,0.9,,,1.5191,0.9298,0.9002,96553.1842,96553.1842,55822.3345,947186.737,947186.737
000043.SZ,20191025,19.26,1.0591,2.1745,0.84,14.9959,15.7504,2.7189,1.93,1.9942,66696.1416,66679.3416,32476.4536,1284567.6872,1284244.1192
603303.SH,20191025,8.9,0.5982,0.5982,0.71,17.5429,16.8148,1.7558,1.0864,1.058,48771.5366,12051.5366,12051.5366,434066.6757,107258.6757
002707.SZ,20191025,5.16,0.7011,0.8268,1.25,192.4901,,2.0022,0.3727,0.3746,87911.5016,53090.002,45015.8225,453623.3483,273944.4103
000603.SZ,20191025,13.85,2.9804,5.6071,1.81,23.2081,19.1476,4.4311,3.9787,3.3237,68996.9346,58651.2974,31175.5136,955607.5442,812320.469
000042.SZ,20191025,9.63,0.0584,0.1735,0.6,14.3328,,0.8632,0.8061,1.4603,66483.1139,66220.2464,22301.9487,640232.3869,637700.9728
002205.SZ,20191025,23.7,1.9549,2.801,1.96,822.7422,283.2948,2.9376,3.4883,3.3943,11615.2018,11615.2018,8106.5068,275280.2827,275280.2827
002113.SZ,20191025,1.79,1.0664,1.3116,0.42,,170.4797,1.138,5.2248,4.3766,153269.293,92376.8017,75104.8018,274352.0345,165354.475
600980.SH,20191025,14.09,0.9635,1.6059,0.92,64.5583,64.0557,3.6044,4.6298,4.4637,15520.988,15220.988,9132.5928,218690.7209,214463.7209
300199.SZ,20191025,6.08,1.5818,1.9804,0.99,,,1.8235,4.409,6.0849,91692.704,59871.7742,47820.1959,557491.6403,364020.3871
603506.SH,20191025,18.52,3.1097,3.1097,0.71,27.0557,23.5575,3.9243,2.3465,2.1141,13412.6985,3353.1746,3353.1746,248403.1762,62100.7936
600203.SH,20191025,6.6,1.532,2.217,0.76,72.3202,47.7772,1.4338,0.2741,0.2437,45644.712,44638.6493,30847.5283,301255.0992,294615.0854
000852.SZ,20191025,6.57,0.8563,2.0752,0.78,377.4459,43.2654,2.8379,1.0386,0.8079,77760.4997,77760.4997,32084.8697,510886.483,510886.483
002390.SZ,20191025,5.47,0.7724,1.1462,1.87,,,1.8683,1.3859,1.3874,166722.8611,159573.1746,107535.8817,911974.0502,872865.2651
300708.SZ,20191025,14.46,4.1583,4.3875,0.97,184.1146,92.4984,5.1192,6.713,5.0718,25938.5,8748.12,8291.12,375070.71,126497.8152
601877.SH,20191025,22.89,0.7721,1.4737,3.31,13.7104,13.4334,2.111,1.7958,1.5994,215123.9916,176945.6997,92703.103,4924188.1677,4050287.0661
600126.SH,20191025,4.25,0.2325,0.8264,1.35,7.4074,9.601,0.7603,0.5427,0.5573,337718.9083,337718.9083,95030.3493,1435305.3603,1435305.3603
601228.SH,20191025,3.9,0.4813,0.4813,1.6,33.6068,32.3832,1.8747,2.7947,2.6222,619318.0,144318.0,144318.0,2415340.2,562840.2
002170.SZ,20191025,3.21,0.7528,0.9984,1.2,308.1702,203.2886,1.5004,1.2427,1.2605,88686.2627,69322.0702,52265.3825,284682.9033,222523.8453
300075.SZ,20191025,13.13,9.9826,11.013,1.77,47.7925,45.8968,2.4152,4.3456,3.9362,42655.2605,32173.0312,29162.7608,560063.5704,422431.8997
000901.SZ,20191025,11.1,0.8885,1.2759,1.31,43.4135,43.3425,1.7104,1.1752,1.1988,61419.0718,56700.634,39481.3734,681751.697,629377.0374
601678.SH,20191025,5.33,0.6941,0.9835,1.15,11.7294,16.7622,1.3388,1.2193,1.2731,154440.0,154440.0,109000.0845,823165.2,823165.2
601858.SH,20191025,11.53,1.4858,2.169,0.67,21.4701,20.2496,2.5411,4.0968,3.8936,79050.0,19050.0,13050.0,911446.5,219646.5
002343.SZ,20191025,7.61,0.8462,1.0276,0.94,,,2.3154,2.5187,2.4024,47494.9686,40239.021,33138.5265,361436.711,306218.9498
300208.SZ,20191025,7.62,0.2955,0.5989,0.61,30.3732,,2.7232,4.3938,5.8224,74947.5,63979.2576,31566.4523,571099.95,487521.9429
600740.SH,20191025,7.56,0.5325,0.6149,1.11,7.4781,7.7609,1.0978,1.5855,1.6087,151604.802,65683.2758,56878.7267,1146132.3031,496565.565
300191.SZ,20191025,22.87,1.1512,1.9077,0.79,252.3721,281.5599,6.2134,67.0436,80.832,32000.0,20702.0,12493.0,731840.0,473454.74
002338.SZ,20191025,13.67,0.5334,0.9301,0.64,80.4113,80.793,3.9467,8.5268,8.2376,24000.0,23997.855,13762.3766,328080.0,328050.6779
000783.SZ,20191025,6.97,0.215,0.3001,1.05,149.8474,39.8945,1.411,8.8211,6.7007,552956.3,552948.7535,396183.0991,3854105.411,3854052.8119
600193.SH,20191025,3.49,0.1868,0.2891,0.88,47.8629,46.4532,6.8875,6.4786,4.9028,42537.3,42537.3,27485.3755,148455.177,148455.177
000416.SZ,20191025,5.52,0.7463,0.9638,0.89,146.9184,85.7526,3.3608,289.8007,414.4036,53187.1494,53164.1098,41165.967,293593.0647,293465.8861
002029.SZ,20191025,5.79,0.2473,0.4246,0.93,12.635,13.2724,0.7469,1.244,1.2013,75567.0,74427.2168,43350.7775,437532.93,430933.5853
300457.SZ,20191025,25.77,2.027,2.3713,1.93,29.8587,28.4111,3.0974,4.6422,4.6379,37600.347,25204.6807,21545.6873,968960.9422,649524.6216
601872.SH,20191025,5.65,1.768,5.124,0.76,29.3715,22.3216,1.6797,3.1357,2.3442,606661.2657,529945.8112,182855.5488,3427636.1512,2994193.8333
300442.SZ,20191025,15.55,2.4944,3.9922,1.36,,,2.0802,2.6831,2.8569,10000.0,7215.0625,4508.05,155500.0,112194.2219
000686.SZ,20191025,8.35,0.8681,1.5126,1.53,64.8501,30.4159,1.2846,2.8824,2.2715,234045.2915,234045.2915,134321.0589,1954278.184,1954278.184
000893.SZ,20191025,6.94,0.6019,1.0333,0.68,1312.2619,204.2646,1.4475,12.4765,10.1266,75690.3272,40074.195,23344.3396,525290.8708,278114.9133
000036.SZ,20191025,4.17,0.186,0.2793,0.62,6.3883,5.909,1.3484,1.8557,1.7272,148393.4025,147502.3304,98215.5544,618800.4884,615084.7178
600872.SH,20191025,42.56,0.5857,0.9101,0.76,55.8172,53.4346,9.4258,8.1376,7.7327,79663.7194,79663.7194,51269.0839,3390487.8977,3390487.8977
603383.SH,20191025,71.78,2.623,3.0997,1.11,72.0246,72.0993,8.5085,29.192,25.9041,12018.524,5870.718,4967.717,862689.6527,421400.138
300565.SZ,20191025,14.51,2.8737,2.8737,1.08,180.696,,4.1677,5.562,7.8793,20800.0,7181.2,7181.2,301808.0,104199.212
600615.SH,20191025,7.73,0.7281,1.0953,0.55,155.7506,750.3178,2.4426,17.4464,22.5781,18802.0508,18762.4508,12472.3277,145339.8527,145033.7447
600280.SH,20191025,3.16,0.3556,0.8083,1.52,,,2.4971,0.4399,0.4516,114833.4872,114833.4872,50514.7456,362873.8196,362873.8196
300117.SZ,20191025,3.93,0.8398,1.9699,1.21,47.9652,7.7377,1.6315,0.6621,0.7192,71676.0,71428.5,30450.1379,281686.68,280714.005
300271.SZ,20191025,21.68,1.247,1.322,1.79,35.2568,33.2885,3.103,6.4787,5.3044,80939.0723,58299.0631,54993.1967,1754759.0875,1263923.688
002265.SZ,20191025,9.57,4.3526,10.4298,3.83,,,3.4588,3.9759,4.4097,31856.6172,30405.5131,12688.9072,304867.8266,290980.7604
601608.SH,20191025,3.8,0.2071,0.6327,1.13,155.3301,123.3407,2.2769,3.1708,3.1195,433941.9293,433941.9293,142009.7299,1648979.3313,1648979.3313
601021.SH,20191025,44.78,0.4276,1.1526,1.1,27.3161,25.1825,2.9719,3.1304,2.9468,91674.2713,91646.2713,34001.7702,4105173.8688,4103920.0288
600862.SH,20191025,9.46,0.3652,1.1557,0.89,43.3408,30.8314,3.3726,4.9676,4.8671,139304.9107,139304.9107,44025.282,1317824.4552,1317824.4552
300159.SZ,20191025,4.31,0.5992,0.7084,0.69,21.6069,76.415,0.9539,3.4175,4.728,149036.0202,109284.2052,92437.7505,642345.2471,471014.9244
